,brand,model_year,accident,price_usd,mileage_num,has_clean_title,is_sport,is_premium,is_4WD_AWD,engine_hp,engine_displacement,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,transmission_type_CVT,transmission_type_Manual,transmission_type_a/t,int_col_Black,int_col_Blue,int_col_Brown,int_col_Gray,int_col_Orange,int_col_Red,int_col_White,int_col_nan,ext_col_Black,ext_col_Blue,ext_col_Brown,ext_col_Gray,ext_col_Orange,ext_col_Red,ext_col_White,ext_col_nan
2821,0.8441332735549913,0.5399999999999999,0.0,0.24408516340412456,0.3277352432699432,0.0,0.0,0.0,0.0,0.25071770334928234,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2098,0.5930807615838747,0.16,0.0,0.46240390886739613,0.15608792294393678,1.0,0.0,0.0,0.0,0.5167464114832536,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
278,0.03361815563997084,0.1,0.0,0.4446262313295024,0.13232156087922944,1.0,0.0,0.0,0.0,0.6124401913875598,0.7088607594936709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1645,0.5100271724848939,0.19999999999999998,1.0,0.3022669357853347,0.3356384292417881,1.0,0.0,0.0,0.0,0.2641148325358852,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2861,0.605512745496231,0.1,0.0,0.5195662172140258,0.1916275623610768,1.0,1.0,0.0,0.0,0.5933014354066986,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3363,0.348144328479453,0.12,0.0,0.5289951417744914,0.09138058779945667,1.0,0.0,1.0,0.0,0.6220095693779905,0.6329113924050633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.18910696701352947,0.07999999999999999,0.0,0.4563078343115401,0.09607310447023958,1.0,0.0,0.0,0.0,0.430622009569378,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3166,0.8207380486312683,0.22,0.0,0.7284394318139762,0.05408742899481354,1.0,0.0,0.0,0.0,0.9186602870813396,0.6582278481012659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.2679500825410557,0.24000000000000002,0.0,0.28604526881354375,0.3764386268214374,1.0,0.0,0.0,0.0,0.24880382775119617,0.3037974683544304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2637,0.25757459581161246,0.12,0.0,0.4703769968272855,0.17041244751790566,1.0,0.0,0.0,0.0,0.5645933014354066,0.4177215189873418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
416,0.33532846920495807,0.1,0.0,0.535316477721526,0.08766856013830576,0.0,0.0,0.0,0.0,0.4688995215311005,0.7848101265822786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,0.6651051152694434,0.12,0.0,0.9620771312281156,0.01848604593726846,1.0,0.0,0.0,0.0,0.9435406698564592,0.8607594936708861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,0.348144328479453,0.46,0.0,0.31248252910479435,0.2698369967893307,1.0,0.0,1.0,0.0,0.4593301435406698,0.8607594936708861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1018,0.18491517027111737,0.22,0.0,0.4192199087951882,0.0985428500864411,1.0,0.0,0.0,0.0,0.4019138755980861,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,0.5794244594310589,0.24000000000000002,1.0,0.5054125949242922,0.2541368239071376,1.0,0.0,0.0,0.0,0.7291866028708134,0.7974683544303798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3824,0.8467614855853549,0.22,0.0,0.5896547087011383,0.1404914793776241,1.0,0.0,0.0,0.0,0.631578947368421,0.4810126582278481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,0.38903648655718026,0.1,0.0,0.5156420009884193,0.026505309953074832,1.0,0.0,1.0,0.0,0.507177033492823,0.379746835443038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,0.22129397786759508,0.34,0.0,0.31446917090828497,0.15364287478389727,1.0,0.0,0.0,0.0,0.20478468899521532,0.3037974683544304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1048,0.5100271724848939,0.13999999999999999,0.0,0.4482164015135264,0.09088663867621635,1.0,0.0,0.0,0.0,0.32727272727272727,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3449,0.4099961586271297,0.1,1.0,0.5172226557801163,0.2182020251914053,1.0,0.0,0.0,0.0,0.6698564593301435,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,0.6176631472457705,0.24000000000000002,0.0,0.27484636015568875,0.2714250432205483,1.0,1.0,0.0,0.0,0.5837320574162679,0.6329113924050633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
728,0.26633753952862804,0.12,0.0,0.43593960829849365,0.1230526055816251,1.0,0.0,1.0,0.0,0.4267942583732057,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2148,0.07902424940734232,0.28,1.0,0.21132799358521992,0.3423067424055322,1.0,0.0,0.0,0.0,0.3732057416267942,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2891,0.21556720707197563,0.04,0.0,0.5294347441596476,0.11421832551247223,0.0,0.0,0.0,0.0,0.2277511961722488,0.4810126582278481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2802,0.43160368202796384,0.07999999999999999,0.0,0.5007074314293802,0.057038775006174366,0.0,0.0,0.0,1.0,0.507177033492823,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807,0.23002379484919988,0.1,1.0,0.5048082922161381,0.12038034082489504,1.0,0.0,1.0,0.0,0.3827751196172249,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
449,0.43160368202796384,0.18,0.0,0.5250989686437932,0.16226228698444062,1.0,0.0,0.0,0.0,0.6794258373205742,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1403,0.3132861780385392,0.22,0.0,0.599839021408523,0.010321066930106199,0.0,0.0,0.0,0.0,0.9186602870813396,0.6329113924050633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
376,0.01697929051287339,0.04,0.0,0.4557425675715576,0.06617683378612003,0.0,0.0,0.0,0.0,0.29856459330143537,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1379,0.36679645846244036,0.32,0.0,0.46240390886739613,0.06927636453445296,1.0,0.0,0.0,0.0,0.6889952153110048,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1175,0.5395742319036057,0.24000000000000002,1.0,0.4192199087951882,0.24733267473450235,1.0,0.0,0.0,0.0,0.2258373205741627,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2529,0.36679645846244036,0.07999999999999999,0.0,0.5289951417744914,0.33810817485798966,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.01697929051287339,0.19999999999999998,0.0,0.28758612160591035,0.31588046431217587,1.0,0.0,0.0,0.0,0.25071770334928234,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,0.33532846920495807,0.04,0.0,0.47218440074817947,0.00441837490738454,1.0,0.0,0.0,0.0,0.2889952153110048,0.31645569620253167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
371,0.4099961586271297,0.07999999999999999,0.0,0.4431318931837114,0.07606816497900716,1.0,0.0,0.0,0.0,0.5454545454545454,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3286,0.4233338602985377,0.1,0.0,0.4804535771926923,0.12880464312175846,1.0,0.0,0.0,1.0,0.30239234449760766,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2404,0.23595309976398493,0.07999999999999999,0.0,0.4682874048871395,0.09459125710051865,1.0,0.0,0.0,0.0,0.430622009569378,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,0.3619614887851501,0.04,0.0,0.5427266559005453,0.061249691281797976,1.0,0.0,1.0,0.0,0.4593301435406698,0.3417721518987342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.3560830454703314,0.019999999999999997,0.0,0.6900824656619542,0.003457643862682144,0.0,0.0,1.0,0.0,0.6488038277511962,0.43037974683544306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1469,0.21440992762001354,0.18,0.0,0.41566755628647556,0.3335144480118548,1.0,0.0,1.0,0.0,0.3827751196172249,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
644,0.42688878112885575,0.18,1.0,0.37979326498191224,0.20474191158310695,1.0,0.0,1.0,0.0,0.15311004784688995,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,0.01697929051287339,0.28,0.0,0.27973717543441046,0.2969152877253643,1.0,0.0,0.0,0.0,0.5894736842105263,0.5822784810126582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
665,0.3491101847518685,0.13999999999999999,1.0,0.4327255837221895,0.4822449987651272,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,0.8419784989163821,0.12,0.0,0.6711203774850352,0.07798962706841196,0.0,0.0,0.0,0.0,0.5550239234449761,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1511,0.2758321259160681,0.019999999999999997,0.0,0.5651675239687215,0.011173129167695727,0.0,0.0,0.0,0.0,0.5167464114832536,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,0.6435068829522157,0.019999999999999997,0.0,0.5496823421661154,0.014186218819461595,1.0,0.0,0.0,0.0,0.6794258373205742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2482,0.18090958699453452,0.34,0.0,0.3091545794388617,0.3356384292417881,1.0,0.0,0.0,0.0,0.38851674641148326,0.5949367088607596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,0.21440992762001354,0.16,0.0,0.34103794455430925,0.04297357372190665,1.0,0.0,0.0,0.0,0.11866028708133972,0.2278481012658228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1488,0.3184098860990714,0.30000000000000004,0.0,0.4505681014271006,0.32131390466781923,1.0,0.0,0.0,0.0,0.5358851674641149,0.8101265822784811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3964,0.8441332735549913,0.04,0.0,0.7055861145425133,0.0070387750061743646,1.0,0.0,0.0,0.0,0.5913875598086125,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
795,0.3103723043425406,0.12,1.0,0.48996216941372617,0.22696962212892072,1.0,0.0,1.0,0.0,0.3444976076555024,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.843417085740259,0.019999999999999997,0.0,0.830655461342577,0.00013336626327488269,0.0,0.0,0.0,0.0,0.5550239234449761,0.4810126582278481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,0.03361815563997084,0.13999999999999999,0.0,0.5095790646378664,0.11458631760928625,1.0,0.0,0.0,0.0,0.5837320574162679,0.7088607594936709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3593,0.36679645846244036,0.13999999999999999,1.0,0.36973947247522876,0.17263521857248704,1.0,0.0,0.0,0.0,0.44976076555023925,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
735,0.4233338602985377,0.1,0.0,0.5899054484962001,0.07670288960237095,0.0,0.0,0.0,1.0,0.507177033492823,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.43893952287011917,0.019999999999999997,0.0,0.636524281039121,0.0070387750061743646,1.0,0.0,0.0,1.0,0.5837320574162679,0.379746835443038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116,0.5219354488039203,0.16,1.0,0.40453845554164247,0.343541615213633,1.0,0.0,0.0,0.0,0.17416267942583732,0.2658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3679,0.5916344103549331,0.16,0.0,0.4945227999010817,0.1227438873795999,1.0,1.0,0.0,0.0,0.5167464114832536,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1455,0.05480274431369292,0.1,0.0,0.4319710990383028,0.07275376636206471,1.0,0.0,0.0,0.0,0.4095693779904306,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,0.35245631376996567,0.07999999999999999,0.0,0.5249111735650338,0.12077056063225489,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1593,0.6435068829522157,0.12,0.0,0.5724163899506847,0.11336132378365028,1.0,0.0,0.0,0.0,0.8574162679425837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
532,0.05480274431369292,0.07999999999999999,0.0,0.5844544507103577,0.03520128426772043,1.0,0.0,0.0,0.0,0.5837320574162679,0.7088607594936709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,0.5395742319036057,0.24000000000000002,0.0,0.3876110479351311,0.1469498641639911,1.0,0.0,0.0,0.0,0.44401913875598087,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,0.26578486089998243,0.04,0.0,0.5344095316617257,0.06717708076068166,1.0,0.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1875,0.8467614855853549,0.32,0.0,0.4828814285897596,0.32699431958508274,1.0,0.0,0.0,0.0,0.4880382775119617,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,0.18090958699453452,0.34,0.0,0.4758929574246127,0.06145961965917511,0.0,0.0,0.0,0.0,0.3177033492822967,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2421,0.8419784989163821,0.07999999999999999,0.0,0.6976684022346336,0.033227957520375405,1.0,0.0,0.0,0.0,0.6583732057416268,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,0.46892794214417766,0.24000000000000002,1.0,0.31446917090828497,0.3025438379846876,1.0,1.0,0.0,1.0,0.4401913875598086,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777,0.21556720707197563,0.060000000000000005,0.0,0.3882879963050909,0.24749814769078785,0.0,0.0,0.0,0.0,0.2277511961722488,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2230,0.3343396192020407,0.34,0.0,0.2714208613783087,0.3793331686836256,1.0,0.0,0.0,0.0,0.32918660287081336,0.4683544303797469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,0.5815733382937553,0.13999999999999999,1.0,0.4390935563634668,0.1817485798962707,1.0,0.0,0.0,0.0,0.6220095693779905,0.7215189873417722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,0.1671320656008799,0.1,0.0,0.4294491494409829,0.18251420103729316,1.0,0.0,1.0,0.0,0.21818181818181817,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,0.11908611278448245,0.24000000000000002,0.0,0.125148562445053,0.25166707829093604,1.0,0.0,0.0,0.0,0.0708133971291866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2975,0.1671320656008799,0.28,1.0,0.18532099219144937,0.24425784144233145,1.0,0.0,0.0,0.0,0.19138755980861247,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2502,0.2215761937893337,0.26,0.0,0.17960149474960962,0.2788342800691529,1.0,1.0,0.0,0.0,0.1492822966507177,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2818,0.20893905960506665,0.04,0.0,0.48996216941372617,0.03502099283773771,1.0,0.0,0.0,0.0,0.33875598086124403,0.25316455696202533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.17382738004595755,0.22,1.0,0.3399168347444632,0.1480810076562114,1.0,0.0,0.0,0.0,0.4937799043062201,0.4683544303797469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2406,0.08326786685269916,0.34,1.0,0.2710829129041379,0.288713262533959,1.0,0.0,0.0,0.0,0.45167464114832534,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3123,0.26633753952862804,0.18,0.0,0.37891175462331383,0.23042726599160288,1.0,0.0,1.0,0.0,0.42105263157894735,0.4556962025316456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1870,0.4135095239091955,0.22,1.0,0.4192199087951882,0.22666584341812793,1.0,0.0,1.0,0.0,0.5033492822966507,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3131,0.25757459581161246,0.13999999999999999,0.0,0.35078511575965,0.2678661397876019,0.0,0.0,0.0,0.0,0.2277511961722488,0.4177215189873418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
