mileage_num,has_clean_title,hp,displacement_l,cylinders,is_turbo,is_electric,num_speeds,car_age,accident_flag,brand_freq,model_freq,fuel_type_clean_Flex,fuel_type_clean_Gasoline,fuel_type_clean_Hybrid,fuel_type_clean_PluginHybrid,transmission_type_cvt,transmission_type_manual,transmission_type_other
0.3455486264539551,1,-0.773120102416969,-0.9994014657618993,-1.3753410421545185,0,0,-0.7047138001423664,1.417082076608995,0,-1.033181085328489,-0.7306252329718111,0,1,0,0,0,0,0
-1.2377350383890815,0,-0.16576808382983935,0.09390906961702614,-0.123360369239446,1,0,0.7986130406676657,-1.2347771098917915,0,0.027110469474531843,-0.22016003638098877,0,1,0,0,0,0,0
-0.35368602884457334,1,0.41438906825338895,1.4058817120717366,1.1286203036756266,0,0,0.04694962026264967,-0.2403299149539965,0,-0.6051734852245173,-0.4753926346764,0,1,0,0,0,0,0
0.09469099243923235,1,-0.22015781683764202,-0.05186566843349706,-0.123360369239446,0,0,-0.7047138001423664,-0.2403299149539965,1,0.7469414332857571,-0.4753926346764,0,1,0,0,0,0,0
0.7719112211481798,1,0.7497924218015053,0.9685574979201667,1.1286203036756266,0,0,-0.7047138001423664,0.5883760808274993,0,1.5154096243815247,2.5873985448685337,0,1,0,0,0,1,0
-1.1843967916434417,1,0.41438906825338895,-0.4891898825850673,-0.123360369239446,0,1,0.7986130406676657,-1.2347771098917915,0,1.5154096243815247,1.056002955096067,0,0,1,0,0,0,0
1.4147935227676596,1,-1.5255114090249058,-1.1451762038124225,-1.3753410421545185,0,0,0.04694962026264967,-0.07458871579769735,1,1.0582196879068275,0.29030516020983343,0,0,0,0,0,0,0
0.6688974398797766,1,-0.16576808382983935,-0.12475303745875882,-0.123360369239446,0,0,0.04694962026264967,0.9198584791400976,0,-0.8094498398195947,0.29030516020983343,0,1,0,0,0,0,1
-0.2906759326354,1,0.09711562570787348,-0.4891898825850673,-0.123360369239446,0,0,0.04694962026264967,-0.07458871579769735,0,-0.5078990306554328,-0.4753926346764,0,1,0,0,0,0,0
-0.7666759086000664,1,-0.16576808382983935,-0.3434151445345438,-0.123360369239446,0,0,-1.4563772205473824,1.7485644749215934,0,-1.2666397762942918,-0.4753926346764,0,1,0,0,0,0,0
-0.3059181569378915,1,0.23308995822738013,1.1872196049959516,1.1286203036756266,0,0,0.04694962026264967,-0.737553512422894,0,0.7469414332857571,-0.4753926346764,0,1,0,0,0,0,0
